% ground data set
@relation ground
@attribute H real
@attribute S real
@attribute V real
@attribute class {0, 1}
@data
0.144144, 0.451220, 0.321569, 0
0.279570, 0.424658, 0.286275, 1
0.254902, 0.560440, 0.356863, 0
0.267157, 0.596491, 0.447059, 0
0.242424, 0.471429, 0.274510, 0
0.161458, 0.507937, 0.247059, 1
0.298246, 0.322034, 0.231373, 0
0.266667, 0.539216, 0.400000, 0
0.192708, 0.524590, 0.239216, 1
0.262963, 0.511364, 0.345098, 0
0.343137, 0.288136, 0.231373, 1
0.328704, 0.533333, 0.529412, 1
0.274011, 0.551402, 0.419608, 0
0.291667, 0.380952, 0.247059, 1
0.303922, 0.303571, 0.219608, 1
0.272358, 0.616541, 0.521569, 1
0.366667, 0.447761, 0.262745, 1
0.267241, 0.552381, 0.411765, 0
0.275362, 0.594828, 0.454902, 0
0.305556, 0.139535, 0.168627, 1
0.253788, 0.550000, 0.313725, 0
0.638889, 0.162162, 0.145098, 1
0.410256, 0.236364, 0.215686, 1
0.133333, 0.492958, 0.278431, 1
0.159091, 0.385965, 0.223529, 1
0.245370, 0.493151, 0.286275, 0
0.281863, 0.591304, 0.450980, 1
0.995726, 0.549296, 0.278431, 1
0.277778, 0.548077, 0.407843, 0
0.366667, 0.131579, 0.149020, 1
0.274011, 0.556604, 0.415686, 0
0.407407, 0.214286, 0.164706, 1
0.395833, 0.326531, 0.192157, 1
0.183908, 0.483333, 0.235294, 1
0.345070, 0.546154, 0.509804, 1
0.407407, 0.214286, 0.164706, 1
0.064394, 0.536585, 0.321569, 0
0.266667, 0.520833, 0.376471, 0
0.290960, 0.541284, 0.427451, 1
0.262821, 0.553191, 0.368627, 0
0.266667, 0.601852, 0.423529, 0
0.042484, 0.614458, 0.325490, 0
0.020833, 0.651163, 0.337255, 0
0.458333, 0.114286, 0.137255, 1
0.201550, 0.565789, 0.298039, 1
0.444444, 0.292683, 0.160784, 1
0.250000, 0.547619, 0.329412, 0
0.194444, 0.617647, 0.266667, 1
0.973958, 0.500000, 0.250980, 1
0.265873, 0.494118, 0.333333, 0
0.371795, 0.245283, 0.207843, 1
0.021277, 0.594937, 0.309804, 0
0.199187, 0.546667, 0.294118, 1
0.229167, 0.578313, 0.325490, 0
0.294574, 0.488636, 0.345098, 1
0.571429, 0.194444, 0.141176, 1
0.270202, 0.600000, 0.431373, 0
0.333333, 0.487395, 0.466667, 1
0.281250, 0.296296, 0.211765, 1
0.272727, 0.564103, 0.458824, 0
0.416667, 0.055556, 0.141176, 1
0.254902, 0.361702, 0.184314, 1
0.285714, 0.383562, 0.286275, 0
0.260684, 0.487500, 0.313725, 0
0.241497, 0.576471, 0.333333, 0
0.285714, 0.424242, 0.258824, 0
0.175676, 0.569231, 0.254902, 1
0.777778, 0.085714, 0.137255, 0
0.264706, 0.625000, 0.533333, 0
0.265625, 0.432432, 0.290196, 0
0.444444, 0.219512, 0.160784, 1
0.361111, 0.240000, 0.196078, 1
0.283784, 0.445783, 0.325490, 0
0.380952, 0.355932, 0.231373, 1
0.191358, 0.421875, 0.250980, 0
0.257937, 0.512195, 0.321569, 1
0.633333, 0.147059, 0.133333, 1
0.401961, 0.320755, 0.207843, 1
0.187500, 0.600000, 0.313725, 1
0.633333, 0.142857, 0.137255, 1
0.270833, 0.554455, 0.396078, 0
0.270492, 0.544643, 0.439216, 0
0.213415, 0.766355, 0.419608, 0
0.000000, 0.218182, 0.215686, 1
0.366667, 0.222222, 0.176471, 1
0.166667, 0.054054, 0.145098, 1
0.296935, 0.591837, 0.576471, 1
0.284314, 0.435897, 0.305882, 0
0.271318, 0.511905, 0.329412, 1
0.270202, 0.578947, 0.447059, 0
0.276042, 0.581818, 0.431373, 0
0.270531, 0.594828, 0.454902, 0
0.280702, 0.548077, 0.407843, 0
0.283333, 0.487805, 0.321569, 0
0.322222, 0.277778, 0.211765, 1
0.287037, 0.321429, 0.219608, 0
0.284848, 0.491071, 0.439216, 1
0.184685, 0.560606, 0.258824, 1
0.268707, 0.653333, 0.588235, 1
0.166667, 0.593750, 0.250980, 0
0.439394, 0.255814, 0.168627, 1
0.305031, 0.500000, 0.415686, 1
0.290123, 0.402985, 0.262745, 1
0.694444, 0.171429, 0.137255, 1
0.271739, 0.494624, 0.364706, 0
0.325000, 0.333333, 0.235294, 1
0.280864, 0.586957, 0.360784, 0
0.267157, 0.581197, 0.458824, 0
0.019481, 0.733333, 0.411765, 0
0.042636, 0.589041, 0.286275, 0
0.264286, 0.588235, 0.466667, 0
0.312500, 0.512821, 0.305882, 0
0.272727, 0.573913, 0.450980, 0
0.232026, 0.495146, 0.403922, 0
0.277778, 0.081081, 0.145098, 1
0.238095, 0.355932, 0.231373, 0
0.405660, 0.670886, 0.309804, 1
0.380952, 0.362069, 0.227451, 1
0.100877, 0.452381, 0.329412, 0
0.200000, 0.592105, 0.298039, 1
0.175676, 0.536232, 0.270588, 1
0.277778, 0.537736, 0.415686, 0
0.366667, 0.222222, 0.176471, 0
0.029514, 0.827586, 0.454902, 0
0.253788, 0.517647, 0.333333, 0
0.219298, 0.520548, 0.286275, 1
0.318841, 0.464646, 0.388235, 1
0.395833, 0.301887, 0.207843, 1
0.458333, 0.102564, 0.152941, 1
0.993590, 0.650000, 0.313725, 0
0.300000, 0.520833, 0.188235, 1
0.171875, 0.500000, 0.250980, 1
0.242424, 0.485294, 0.266667, 0
0.277778, 0.572727, 0.431373, 0
0.694444, 0.171429, 0.137255, 1
0.025362, 0.582278, 0.309804, 0
0.574074, 0.236842, 0.149020, 1
0.255556, 0.272727, 0.215686, 0
0.238095, 0.350000, 0.235294, 0
0.166667, 0.051282, 0.152941, 1
0.385417, 0.320000, 0.196078, 1
0.989130, 0.657143, 0.274510, 1
0.309524, 0.254545, 0.215686, 1
0.277778, 0.068182, 0.172549, 1
0.312500, 0.148148, 0.211765, 0
0.370370, 0.333333, 0.211765, 1
0.218391, 0.453125, 0.250980, 1
0.254902, 0.288136, 0.231373, 0
0.285714, 0.368421, 0.298039, 0
0.305556, 0.139535, 0.168627, 1
0.270492, 0.570093, 0.419608, 0
0.288690, 0.583333, 0.376471, 1
0.285714, 0.383562, 0.286275, 0
0.238095, 0.396226, 0.207843, 1
0.270202, 0.594595, 0.435294, 0
0.284483, 0.532110, 0.427451, 0
0.289474, 0.475000, 0.313725, 1
0.533333, 0.135135, 0.145098, 1
0.215054, 0.449275, 0.270588, 1
0.272487, 0.567568, 0.435294, 0
0.366667, 0.119048, 0.164706, 1
0.409091, 0.400000, 0.215686, 1
0.298246, 0.327586, 0.227451, 0
0.277778, 0.570000, 0.392157, 0
0.163121, 0.618421, 0.298039, 0
0.458333, 0.105263, 0.149020, 1
0.263441, 0.568807, 0.427451, 0
0.272487, 0.567568, 0.435294, 0
0.276515, 0.530120, 0.325490, 1
0.191358, 0.457627, 0.231373, 1
0.270492, 0.622449, 0.384314, 0
0.272727, 0.573913, 0.450980, 0
0.177305, 0.594937, 0.309804, 1
0.987179, 0.658228, 0.309804, 1
0.388889, 0.400000, 0.235294, 1
0.312500, 0.170213, 0.184314, 0
0.248062, 0.524390, 0.321569, 0
0.385417, 0.333333, 0.188235, 1
0.277778, 0.450000, 0.313725, 0
0.268116, 0.389831, 0.231373, 0
0.023333, 0.617284, 0.317647, 0
0.666667, 0.050000, 0.156863, 1
0.777778, 0.066667, 0.176471, 1
0.182796, 0.484375, 0.250980, 1
0.284848, 0.504587, 0.427451, 0
0.349206, 0.318182, 0.258824, 0
0.274194, 0.563636, 0.431373, 0
0.385417, 0.296296, 0.211765, 1
0.267157, 0.576271, 0.462745, 0
0.343137, 0.314815, 0.211765, 1
0.276423, 0.500000, 0.321569, 0
0.018868, 0.616279, 0.337255, 0
0.275000, 0.350877, 0.223529, 0
0.185714, 0.522388, 0.262745, 1
0.277778, 0.542857, 0.411765, 0
0.020468, 0.633333, 0.352941, 0
0.182796, 0.508197, 0.239216, 1
0.003704, 0.562500, 0.313725, 0
0.254902, 0.298246, 0.223529, 0
0.527778, 0.391304, 0.180392, 1
0.370370, 0.321429, 0.219608, 1
0.273504, 0.464286, 0.329412, 0
0.238739, 0.521127, 0.278431, 0
0.407407, 0.236842, 0.149020, 1
0.270440, 0.530000, 0.392157, 0
0.285714, 0.344262, 0.239216, 0
0.186992, 0.602941, 0.266667, 1
0.197917, 0.680851, 0.368627, 0
0.277778, 0.076923, 0.152941, 1
0.280864, 0.534653, 0.396078, 0
0.193182, 0.564103, 0.305882, 1
0.285714, 0.313433, 0.262745, 0
0.611111, 0.090909, 0.129412, 1
0.444444, 0.204545, 0.172549, 1
0.480000, 0.510204, 0.192157, 1
0.266667, 0.363636, 0.215686, 0
0.250000, 0.388060, 0.262745, 0
0.401961, 0.333333, 0.200000, 1
0.028846, 0.590909, 0.345098, 0
0.278571, 0.603448, 0.454902, 0
0.366667, 0.217391, 0.180392, 1
0.279570, 0.430556, 0.282353, 1
0.142857, 0.531646, 0.309804, 0
0.380952, 0.381818, 0.215686, 1
0.375000, 0.432432, 0.290196, 1
0.464912, 0.413043, 0.180392, 1
0.276423, 0.455556, 0.352941, 0
0.088889, 0.300000, 0.196078, 1
0.345833, 0.470588, 0.333333, 1
0.444444, 0.157895, 0.149020, 1
0.290043, 0.601563, 0.501961, 1
0.277778, 0.493671, 0.309804, 1
0.254902, 0.314815, 0.211765, 1
0.293532, 0.558333, 0.470588, 0
0.305556, 0.139535, 0.168627, 1
0.270492, 0.539823, 0.443137, 0
0.283951, 0.582734, 0.545098, 1
0.299383, 0.514286, 0.411765, 1
0.388889, 0.339623, 0.207843, 1
0.258865, 0.510870, 0.360784, 0
0.272727, 0.578947, 0.447059, 0
0.194444, 0.491803, 0.239216, 1
0.343137, 0.309091, 0.215686, 1
0.384058, 0.383333, 0.235294, 1
0.027778, 0.607595, 0.309804, 0
0.277056, 0.601563, 0.501961, 0
0.260000, 0.409836, 0.239216, 1
0.274011, 0.551402, 0.419608, 0
0.395833, 0.326531, 0.192157, 1
0.272727, 0.445946, 0.290196, 0
0.012821, 0.611765, 0.333333, 0
0.273148, 0.615385, 0.458824, 0
0.318182, 0.220000, 0.196078, 0
0.269841, 0.567568, 0.435294, 0
0.271318, 0.511905, 0.329412, 0
0.009259, 0.613636, 0.345098, 0
0.187500, 0.607595, 0.309804, 1
0.076923, 0.276596, 0.184314, 1
0.384058, 0.377049, 0.239216, 1
0.324074, 0.272727, 0.258824, 1
0.303922, 0.320755, 0.207843, 1
0.195035, 0.587500, 0.313725, 1
0.239583, 0.769231, 0.407843, 0
0.611111, 0.076923, 0.152941, 1
0.500000, 0.166667, 0.141176, 1
0.291111, 0.600000, 0.490196, 1
0.700000, 0.142857, 0.137255, 1
0.270492, 0.559633, 0.427451, 0
0.297619, 0.264151, 0.207843, 0
0.279762, 0.378378, 0.290196, 0
0.294118, 0.309091, 0.215686, 0
0.276042, 0.561404, 0.447059, 0
0.611111, 0.078947, 0.149020, 1
0.175214, 0.590909, 0.258824, 0
0.272727, 0.568966, 0.454902, 0
0.533333, 0.121951, 0.160784, 0
0.258865, 0.510870, 0.360784, 0
0.271318, 0.488636, 0.345098, 0
0.298851, 0.381579, 0.298039, 0
0.172043, 0.500000, 0.243137, 1
0.199187, 0.546667, 0.294118, 1
0.317073, 0.460674, 0.349020, 1
0.304029, 0.645390, 0.552941, 1
0.563492, 0.411765, 0.200000, 1
0.318182, 0.229167, 0.188235, 1
0.189394, 0.602740, 0.286275, 1
0.350000, 0.208333, 0.188235, 1
0.633333, 0.142857, 0.137255, 1
0.274510, 0.309091, 0.215686, 0
0.188406, 0.575000, 0.313725, 1
0.274011, 0.556604, 0.415686, 0
0.365079, 0.355932, 0.231373, 1
0.285714, 0.373333, 0.294118, 0
0.666667, 0.177778, 0.176471, 1
0.261905, 0.606299, 0.498039, 0
0.271739, 0.494624, 0.364706, 0
0.142157, 0.485714, 0.274510, 0
0.270440, 0.535354, 0.388235, 0
0.277778, 0.548077, 0.407843, 0
0.266667, 0.489130, 0.360784, 0
0.318182, 0.220000, 0.196078, 1
0.290476, 0.437500, 0.313725, 0
0.261261, 0.596774, 0.486275, 1
0.611111, 0.093750, 0.125490, 1
0.267361, 0.521739, 0.360784, 0
0.343137, 0.288136, 0.231373, 0
0.416667, 0.054054, 0.145098, 0
0.028302, 0.609195, 0.341176, 0
0.285714, 0.388889, 0.282353, 0
0.416667, 0.051282, 0.152941, 1
0.300469, 0.601695, 0.462745, 1
0.263889, 0.516129, 0.364706, 0
0.347222, 0.347826, 0.270588, 0
0.257937, 0.538462, 0.305882, 0
0.666667, 0.055556, 0.141176, 1
0.500000, 0.166667, 0.141176, 1
0.297619, 0.269231, 0.203922, 1
0.198582, 0.594937, 0.309804, 0
0.403226, 0.369048, 0.329412, 1
0.256410, 0.458824, 0.333333, 0
0.222222, 0.500000, 0.282353, 0
0.371795, 0.260000, 0.196078, 1
0.458333, 0.111111, 0.141176, 1
0.270833, 0.565657, 0.388235, 0
0.261905, 0.515789, 0.372549, 0
0.280142, 0.559524, 0.329412, 1
0.409091, 0.261905, 0.164706, 1
0.284314, 0.430380, 0.309804, 1
0.571429, 0.212121, 0.129412, 1
0.611111, 0.088235, 0.133333, 1
0.020408, 0.597561, 0.321569, 0
0.322222, 0.288462, 0.203922, 1
0.238095, 0.375000, 0.219608, 0
0.297619, 0.274510, 0.200000, 1
0.121951, 0.585714, 0.274510, 1
0.282051, 0.419355, 0.243137, 1
0.196078, 0.523077, 0.254902, 0
0.212121, 0.255814, 0.168627, 1
0.371795, 0.265306, 0.192157, 1
0.236111, 0.436364, 0.215686, 0
0.303571, 0.405797, 0.270588, 1
0.400000, 0.370370, 0.211765, 1
0.073529, 0.465753, 0.286275, 0
0.285714, 0.184211, 0.149020, 0
0.040000, 0.409836, 0.239216, 1
0.395833, 0.307692, 0.203922, 1
0.231061, 0.550000, 0.313725, 0
0.193182, 0.578947, 0.298039, 1
0.224359, 0.604651, 0.337255, 0
0.200855, 0.520000, 0.294118, 0
0.266667, 0.537634, 0.364706, 0
0.265873, 0.471910, 0.349020, 0
0.384058, 0.383333, 0.235294, 1
0.273504, 0.469880, 0.325490, 0
0.590909, 0.255814, 0.168627, 1
0.192982, 0.500000, 0.298039, 0
0.182796, 0.469697, 0.258824, 0
0.280488, 0.465909, 0.345098, 0
0.407407, 0.219512, 0.160784, 1
0.238095, 0.368421, 0.223529, 0
0.777778, 0.088235, 0.133333, 0
0.275362, 0.370968, 0.243137, 0
0.818182, 0.244444, 0.176471, 1
0.256410, 0.475610, 0.321569, 0
0.347222, 0.352941, 0.266667, 1
0.407407, 0.219512, 0.160784, 1
0.035088, 0.527778, 0.282353, 0
0.184685, 0.569231, 0.254902, 0
0.700000, 0.125000, 0.156863, 1
0.298942, 0.547826, 0.450980, 1
0.328571, 0.376344, 0.364706, 0
0.275463, 0.580645, 0.486275, 0
0.395833, 0.313725, 0.200000, 1
0.285714, 0.162791, 0.168627, 0
0.005747, 0.491525, 0.231373, 1
0.444444, 0.225000, 0.156863, 1
0.277778, 0.557522, 0.443137, 0
0.292683, 0.482353, 0.333333, 1
0.232026, 0.560440, 0.356863, 0
0.265027, 0.559633, 0.427451, 0
0.272727, 0.485294, 0.266667, 1
0.166667, 0.513514, 0.290196, 0
0.500000, 0.146341, 0.160784, 1
0.229167, 0.583333, 0.376471, 0
0.133333, 0.466667, 0.294118, 0
0.271739, 0.505495, 0.356863, 0
0.253788, 0.523810, 0.329412, 0
0.384615, 0.270833, 0.188235, 1
0.378788, 0.244444, 0.176471, 1
0.781250, 0.285714, 0.219608, 1
0.055556, 0.575342, 0.286275, 0
0.023148, 0.521739, 0.270588, 1
0.441176, 0.340000, 0.196078, 1
0.284314, 0.447368, 0.298039, 0
0.270440, 0.535354, 0.388235, 0
0.283784, 0.486842, 0.298039, 0
0.193878, 0.620253, 0.309804, 1
0.318182, 0.540179, 0.878431, 1
0.410256, 0.288889, 0.176471, 1
0.274510, 0.274194, 0.243137, 0
0.160000, 0.568182, 0.345098, 0
0.194444, 0.545455, 0.258824, 0
0.270492, 0.575472, 0.415686, 0
0.357143, 0.466667, 0.294118, 1
0.285714, 0.383562, 0.286275, 0
0.196078, 0.531250, 0.250980, 1
0.401961, 0.354167, 0.188235, 1
0.240741, 0.467532, 0.301961, 0
0.257937, 0.488372, 0.337255, 0
0.264286, 0.578512, 0.474510, 0
0.738095, 0.200000, 0.137255, 1
0.107843, 0.485714, 0.274510, 0
0.984848, 0.385965, 0.223529, 1
0.206573, 0.739583, 0.376471, 0
0.266667, 0.555556, 0.388235, 0
0.261905, 0.526882, 0.364706, 0
0.270202, 0.584071, 0.443137, 0
0.422222, 0.326087, 0.180392, 1
0.380952, 0.362069, 0.227451, 1
0.296569, 0.571429, 0.466667, 1
0.277778, 0.464286, 0.329412, 0
0.361111, 0.240000, 0.196078, 1
0.238739, 0.493333, 0.294118, 0
0.638889, 0.153846, 0.152941, 1
0.528986, 0.410714, 0.219608, 1
0.238095, 0.264151, 0.207843, 1
0.533333, 0.142857, 0.137255, 1
0.289683, 0.471910, 0.349020, 0
0.318627, 0.357895, 0.372549, 1
0.270202, 0.564103, 0.458824, 0
0.277778, 0.542857, 0.411765, 0
0.277778, 0.545455, 0.431373, 0
0.201550, 0.573333, 0.294118, 1
0.407407, 0.230769, 0.152941, 1
0.410256, 0.276596, 0.184314, 1
0.410256, 0.282609, 0.180392, 1
0.337719, 0.475000, 0.313725, 1
0.277778, 0.450000, 0.313725, 0
0.310606, 0.289474, 0.298039, 1
0.274691, 0.529412, 0.400000, 0
0.254902, 0.500000, 0.400000, 1
0.257576, 0.360656, 0.239216, 0
0.000000, 0.000000, 0.149020, 1
0.275463, 0.620690, 0.454902, 0
0.158537, 0.577465, 0.278431, 0
0.268519, 0.439024, 0.321569, 1
0.270492, 0.559633, 0.427451, 0
0.186992, 0.561644, 0.286275, 1
0.161290, 0.516667, 0.235294, 1
0.189103, 0.626506, 0.325490, 1
0.611111, 0.083333, 0.141176, 1
0.515152, 0.255814, 0.168627, 1
0.562500, 0.210526, 0.149020, 1
0.282680, 0.645570, 0.619608, 1
0.270833, 0.459770, 0.341176, 0
0.235119, 0.583333, 0.376471, 0
0.250000, 0.551724, 0.341176, 0
0.024390, 0.546667, 0.294118, 0
0.265873, 0.525000, 0.313725, 0
0.722222, 0.590164, 0.239216, 1
0.263889, 0.521739, 0.360784, 0
0.270440, 0.557895, 0.372549, 0
0.070707, 0.464789, 0.278431, 0
0.170833, 0.555556, 0.282353, 1
0.143678, 0.453125, 0.250980, 1
0.388889, 0.150000, 0.156863, 1
0.378788, 0.215686, 0.200000, 1
0.481481, 0.225000, 0.156863, 1
0.604167, 0.216216, 0.145098, 1
0.234127, 0.500000, 0.329412, 0
0.416667, 0.054054, 0.145098, 1
0.364583, 0.313725, 0.200000, 1
0.312500, 0.170213, 0.184314, 0
0.273148, 0.600000, 0.470588, 0
0.272727, 0.452055, 0.286275, 1
0.034826, 0.683673, 0.384314, 0
0.276515, 0.494382, 0.349020, 0
0.277778, 0.461538, 0.305882, 1
0.182099, 0.627907, 0.337255, 0
0.262963, 0.523256, 0.337255, 1
0.310811, 0.420455, 0.345098, 1
0.336066, 0.500000, 0.478431, 1
0.444444, 0.348837, 0.168627, 0
0.407407, 0.204545, 0.172549, 0
0.273148, 0.580645, 0.486275, 0
0.284038, 0.601695, 0.462745, 0
0.388889, 0.150000, 0.156863, 1
0.442029, 0.442308, 0.203922, 1
0.023256, 0.551282, 0.305882, 0
0.190476, 0.274510, 0.200000, 1
0.500000, 0.157895, 0.149020, 1
0.267606, 0.586777, 0.474510, 0
0.305556, 0.153846, 0.152941, 1
0.274691, 0.540000, 0.392157, 0
0.255208, 0.415584, 0.301961, 0
0.533333, 0.135135, 0.145098, 1
0.283333, 0.459770, 0.341176, 0
0.250000, 0.472222, 0.282353, 0
0.007752, 0.544304, 0.309804, 0
0.250000, 0.547619, 0.329412, 0
0.000000, 0.555556, 0.282353, 1
0.272727, 0.568966, 0.454902, 0
0.273504, 0.481481, 0.317647, 0
0.255208, 0.444444, 0.282353, 0
0.277778, 0.537736, 0.415686, 0
0.271318, 0.518072, 0.325490, 1
0.318408, 0.540323, 0.486275, 1
0.611111, 0.081081, 0.145098, 0
0.192982, 0.550725, 0.270588, 1
0.289855, 0.579832, 0.466667, 1
0.384058, 0.383333, 0.235294, 1
0.245614, 0.447059, 0.333333, 0
0.076923, 0.282609, 0.180392, 1
0.500000, 0.153846, 0.152941, 1
0.355556, 0.461538, 0.254902, 1
0.273333, 0.537634, 0.364706, 0
0.292208, 0.592308, 0.509804, 1
0.401515, 0.385965, 0.223529, 1
0.409091, 0.239130, 0.180392, 1
0.997549, 0.680000, 0.392157, 0
0.276423, 0.465909, 0.345098, 0
0.187500, 0.615385, 0.305882, 1
0.571429, 0.189189, 0.145098, 1
0.265873, 0.494118, 0.333333, 0
0.410256, 0.288889, 0.176471, 1
0.130952, 0.583333, 0.282353, 0
0.018939, 0.578947, 0.298039, 0
0.738095, 0.155556, 0.176471, 1
0.185714, 0.522388, 0.262745, 1
0.380952, 0.362069, 0.227451, 1
0.274510, 0.239437, 0.278431, 1
0.257937, 0.477273, 0.345098, 0
0.270833, 0.470588, 0.333333, 0
0.271318, 0.494253, 0.341176, 0
0.285714, 0.383562, 0.286275, 0
0.299383, 0.504673, 0.419608, 1
0.265432, 0.415385, 0.254902, 0
0.738095, 0.200000, 0.137255, 1
0.270202, 0.573913, 0.450980, 0
0.175214, 0.565217, 0.270588, 0
0.312500, 0.470588, 0.466667, 1
0.270440, 0.552083, 0.376471, 0
0.378788, 0.578947, 0.372549, 0
0.287037, 0.305085, 0.231373, 0
0.409091, 0.431373, 0.200000, 1
0.175214, 0.565217, 0.270588, 1
0.364583, 0.262295, 0.239216, 1
0.186869, 0.485294, 0.266667, 1
0.285714, 0.159091, 0.172549, 0
0.262821, 0.547368, 0.372549, 0
0.267157, 0.586207, 0.454902, 0
0.229630, 0.555556, 0.317647, 0
0.433333, 0.428571, 0.274510, 0
0.245614, 0.372549, 0.200000, 1
0.254902, 0.554348, 0.360784, 0
0.256410, 0.506494, 0.301961, 0
0.252033, 0.525641, 0.305882, 0
0.333333, 0.316667, 0.235294, 1
0.278607, 0.567797, 0.462745, 0
0.346847, 0.411111, 0.352941, 1
0.276515, 0.483516, 0.356863, 0
0.483333, 0.232558, 0.168627, 1
0.395833, 0.340426, 0.184314, 1
0.571429, 0.184211, 0.149020, 1
0.248718, 0.575221, 0.443137, 1
0.414141, 0.492537, 0.262745, 1
0.407407, 0.176471, 0.200000, 1
0.270833, 0.476190, 0.329412, 0
0.276042, 0.561404, 0.447059, 0
0.031915, 0.610390, 0.301961, 1
0.310734, 0.561905, 0.411765, 1
0.092593, 0.548780, 0.321569, 0
0.250000, 0.260870, 0.180392, 1
0.276515, 0.523810, 0.329412, 1
0.265873, 0.482759, 0.341176, 0
0.258170, 0.467890, 0.427451, 1
0.312500, 0.512821, 0.305882, 1
0.256173, 0.540000, 0.392157, 0
0.229412, 0.680000, 0.490196, 1
0.185714, 0.466667, 0.294118, 0
0.262821, 0.541667, 0.376471, 0
0.986395, 0.644737, 0.298039, 1
0.185185, 0.473684, 0.223529, 0
0.422222, 0.300000, 0.196078, 1
0.244048, 0.411765, 0.266667, 1
0.236111, 0.375000, 0.250980, 0
0.301418, 0.505376, 0.364706, 1
0.325137, 0.530435, 0.450980, 1
0.294118, 0.298246, 0.223529, 1
0.388889, 0.146341, 0.160784, 1
0.533333, 0.250000, 0.156863, 1
0.361111, 0.244898, 0.192157, 1
0.037415, 0.662162, 0.290196, 1
0.063830, 0.626667, 0.294118, 0
0.615385, 0.276596, 0.184314, 1
0.268519, 0.461538, 0.305882, 0
0.263889, 0.521739, 0.360784, 0
0.318182, 0.215686, 0.200000, 0
0.294118, 0.303571, 0.219608, 0
0.407407, 0.219512, 0.160784, 1
0.666667, 0.058824, 0.133333, 0
0.287037, 0.315789, 0.223529, 0
0.272487, 0.557522, 0.443137, 0
0.265432, 0.380282, 0.278431, 0
0.278607, 0.567797, 0.462745, 0
0.269231, 0.270833, 0.188235, 1
0.285714, 0.378378, 0.290196, 0
0.333333, 0.203390, 0.231373, 1
0.280488, 0.476744, 0.337255, 1
0.253788, 0.505747, 0.341176, 0
0.079096, 0.531532, 0.435294, 0
0.277778, 0.413793, 0.341176, 0
0.261905, 0.521277, 0.368627, 0
0.263158, 0.493506, 0.301961, 0
0.230769, 0.469880, 0.325490, 0
0.194444, 0.537313, 0.262745, 1
0.283784, 0.462500, 0.313725, 0
0.278571, 0.564516, 0.486275, 0
0.303922, 0.303571, 0.219608, 1
0.297619, 0.229508, 0.239216, 1
0.019608, 0.607143, 0.329412, 0
0.265873, 0.482759, 0.341176, 0
0.270833, 0.549020, 0.400000, 0
0.100877, 0.447059, 0.333333, 1
0.241667, 0.512821, 0.305882, 0
0.300654, 0.689189, 0.580392, 1
0.280142, 0.510870, 0.360784, 0
0.265873, 0.488372, 0.337255, 0
0.240741, 0.545455, 0.258824, 0
0.291667, 0.369231, 0.254902, 0
0.481481, 0.225000, 0.156863, 1
0.166667, 0.205128, 0.152941, 1
0.263889, 0.545455, 0.345098, 0
0.272487, 0.567568, 0.435294, 0
0.371795, 0.276596, 0.184314, 1
0.409091, 0.261905, 0.164706, 1
0.289683, 0.471910, 0.349020, 0
0.317308, 0.477064, 0.427451, 1
0.263682, 0.609091, 0.431373, 0
0.166667, 0.597701, 0.341176, 0
0.265873, 0.506024, 0.325490, 0
0.282051, 0.575221, 0.443137, 0
0.270440, 0.535354, 0.388235, 0
0.633333, 0.147059, 0.133333, 1
0.289474, 0.500000, 0.298039, 1
0.111111, 0.458333, 0.282353, 0
0.000000, 0.333333, 0.211765, 1
0.248062, 0.511905, 0.329412, 0
0.188406, 0.582278, 0.309804, 1
0.533333, 0.147059, 0.133333, 1
0.407407, 0.209302, 0.168627, 1
0.250000, 0.554217, 0.325490, 0
0.245614, 0.345455, 0.215686, 0
0.933333, 0.137255, 1.000000, 1
0.271318, 0.500000, 0.337255, 0
0.275362, 0.333333, 0.270588, 1
0.252874, 0.402778, 0.282353, 0
0.458333, 0.111111, 0.141176, 1
0.289474, 0.500000, 0.298039, 1
0.271318, 0.488636, 0.345098, 0
0.533333, 0.243902, 0.160784, 1
0.355072, 0.306667, 0.294118, 1
0.268889, 0.590551, 0.498039, 0
0.224806, 0.518072, 0.325490, 0
0.320896, 0.544715, 0.482353, 1
0.700000, 0.147059, 0.133333, 1
0.263889, 0.505263, 0.372549, 0
0.012121, 0.617978, 0.349020, 0
0.175214, 0.493671, 0.309804, 0
0.272727, 0.568966, 0.454902, 0
0.270492, 0.549550, 0.435294, 0
0.183908, 0.475410, 0.239216, 1
0.266667, 0.580357, 0.439216, 0
0.439394, 0.282051, 0.152941, 1
0.221154, 0.584270, 0.349020, 0
0.280142, 0.534091, 0.345098, 0
0.321138, 0.450549, 0.356863, 0
0.527778, 0.255319, 0.184314, 1
0.395833, 0.333333, 0.188235, 1
0.281250, 0.290909, 0.215686, 0
0.277778, 0.537736, 0.415686, 0
0.065891, 0.581081, 0.290196, 1
0.300000, 0.590278, 0.564706, 1
0.353333, 0.373134, 0.262745, 1
0.355072, 0.359375, 0.250980, 1
0.290476, 0.437500, 0.313725, 1
0.298942, 0.552632, 0.447059, 1
0.207547, 0.646341, 0.321569, 1
0.466667, 0.326087, 0.180392, 1
0.422222, 0.326087, 0.180392, 1
0.246667, 0.555556, 0.352941, 0
0.611111, 0.083333, 0.141176, 1
0.500000, 0.153846, 0.152941, 1
0.310256, 0.555556, 0.458824, 1
0.266667, 0.539216, 0.400000, 0
0.056548, 0.658824, 0.333333, 0
0.267157, 0.586207, 0.454902, 0
